Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8200.2,0,40:52.3,02:29.7,3.34,00:00.0,0,28,879,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2105662,0.1326208
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,5875.5,0,30:28.2,01:31.4,5.47,00:00.0,0,41,657,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2214545,0.1630259
1,5883.3,0,30:29.6,01:31.2,5.48,00:00.0,0,42.5,658,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2214229,0.1629233
1,5891.1,0,30:31.0,01:31.5,5.46,00:00.0,0,41,659,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2213926,0.162821
1,5898.8,0,30:32.4,01:31.7,5.45,00:00.0,0,41,660,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2213623,0.1627193
1,5907.5,0,30:34.0,01:31.0,5.49,00:00.0,0,41,661,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2213287,0.162604
1,5915.3,0,30:35.4,01:30.5,5.52,00:00.0,0,39.5,662,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2212979,0.1625016
1,5924.1,0,30:37.0,01:30.4,5.53,00:00.0,0,39.5,663,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2212626,0.162386
1,5932.9,0,30:38.6,01:29.7,5.57,00:00.0,0,38.5,664,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2212266,0.1622703
1,5940.7,0,30:40.0,01:30.4,5.53,00:00.0,0,38.5,665,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2211958,0.1621684
1,5949.4,0,30:41.6,01:31.5,5.46,00:00.0,0,38.5,666,8.7,0,---,---,---,---,---,---,---,---,---,---,52.221161,0.1620535
1,5958.1,0,30:43.2,01:32.0,5.43,00:00.0,0,38.5,667,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2211286,0.1619383
1,5966.8,0,30:44.8,01:31.9,5.44,00:00.0,0,37.5,668,8.7,0,---,---,---,---,---,---,---,---,---,---,52.221099,0.1618197
1,5974.5,0,30:46.2,01:31.7,5.45,00:00.0,0,38,669,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2210744,0.1617134
1,5983.1,0,30:47.8,01:33.2,5.36,00:00.0,0,38.5,670,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2210476,0.1615952
1,5991.7,0,30:49.4,01:33.8,5.33,00:00.0,0,37,671,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2210204,0.1614772
1,6000.4,0,30:51.0,01:33.8,5.33,00:00.0,0,38,672,8.6,0,---,---,---,---,---,---,---,---,---,---,52.220996,0.161357
1,6008.8,0,30:52.6,01:34.1,5.31,00:00.0,0,36.5,673,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2209709,0.1612402
1,6017.3,0,30:54.2,01:34.8,5.27,00:00.0,0,38.5,674,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2209416,0.1611249
1,6025.8,0,30:56.0,01:35.6,5.23,00:00.0,0,37,675,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2209129,0.1610094
1,6034.4,0,30:57.4,01:33.8,5.33,00:00.0,0,37,676,8.6,0,---,---,---,---,---,---,---,---,---,---,52.220883,0.1608937
1,6041.9,0,30:59.0,01:33.9,5.32,00:00.0,0,38,677,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2208593,0.1607903
1,6051.1,0,31:00.6,01:33.8,5.33,00:00.0,0,37,678,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2208332,0.1606624
1,6059.5,0,31:02.3,01:33.6,5.34,00:00.0,0,36.5,679,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2208097,0.1605455
1,6068.8,0,31:04.0,01:33.8,5.33,00:00.0,0,36.5,680,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2207849,0.1604159
1,6076.8,0,31:05.6,01:35.7,5.22,00:00.0,0,37,681,8.1,0,---,---,---,---,---,---,---,---,---,---,52.220765,0.1603019
1,6085.1,0,31:07.2,01:38.4,5.08,00:00.0,0,36.5,682,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2207449,0.1601857
1,6093.3,0,31:08.8,01:38.2,5.09,00:00.0,0,35,683,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2207257,0.1600691
1,6101.5,0,31:10.4,01:38.4,5.08,00:00.0,0,37,684,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2207063,0.1599526
1,6110.7,0,31:12.2,01:39.2,5.04,00:00.0,0,36.5,685,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2206855,0.1598229
1,6118.9,0,31:14.1,01:39.0,5.05,00:00.0,0,35,686,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2206681,0.1597063
1,6127.1,0,31:15.4,01:37.6,5.12,00:00.0,0,36.5,687,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2206495,0.1595893
1,6135.2,0,31:17.1,01:37.8,5.11,00:00.0,0,35,688,8.1,0,---,---,---,---,---,---,---,---,---,---,52.220632,0.1594744
1,6144.2,0,31:18.8,01:37.0,5.15,00:00.0,0,35,689,9,0,---,---,---,---,---,---,---,---,---,---,52.2206104,0.1593468
1,6153.3,0,31:20.6,01:37.6,5.12,00:00.0,0,36.5,690,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2205885,0.1592184
1,6162.5,0,31:22.4,01:38.6,5.07,00:00.0,0,32,691,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2205686,0.1590878
1,6173,0,31:24.8,01:43.0,4.85,00:00.0,0,26.5,692,10.5,0,---,---,---,---,---,---,---,---,---,---,52.2205462,0.158938
1,6183,0,31:27.4,01:56.2,4.3,00:00.0,0,23,693,10,0,---,---,---,---,---,---,---,---,---,---,52.2205245,0.1587952
1,6192.3,0,31:30.0,02:12.2,3.78,00:00.0,0,22.5,694,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2205033,0.1586646
1,6201.4,0,31:32.8,02:25.7,3.43,00:00.0,0,21,695,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2204769,0.1585379
1,6223.8,0,31:42.9,04:13.8,1.97,00:00.0,0,25.5,696,22.4,0,---,---,---,---,---,---,---,---,---,---,52.2203431,0.1578659
1,6226.4,0,31:44.3,05:49.6,1.43,00:00.0,0,30.5,697,2.6,0,---,---,---,---,---,---,---,---,---,---,52.2203304,0.1578331
1,6235.9,0,31:47.9,03:34.5,2.33,00:00.0,0,17.5,698,9.5,0,---,---,---,---,---,---,---,---,---,---,52.2202881,0.1577125
1,6246,0,31:51.3,03:01.8,2.75,00:00.0,0,18,699,10.1,0,---,---,---,---,---,---,---,---,---,---,52.2202513,0.1575767
1,6256.4,0,31:54.5,02:41.8,3.09,00:00.0,0,19,700,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2202271,0.1574294
1,6267.3,0,31:57.7,02:31.5,3.3,00:00.0,0,18.5,701,10.8,0,---,---,---,---,---,---,---,---,---,---,52.2202155,0.1572716
1,6278.3,0,32:00.9,02:26.6,3.41,00:00.0,0,19,702,11,0,---,---,---,---,---,---,---,---,---,---,52.2202062,0.157111
1,6289.3,0,32:04.1,02:24.9,3.45,00:00.0,0,19,703,11.1,0,---,---,---,---,---,---,---,---,---,---,52.220203,0.1569487
1,6299.8,0,32:07.1,02:22.0,3.52,00:00.0,0,19,704,10.5,0,---,---,---,---,---,---,---,---,---,---,52.2201673,0.156814
1,6308.7,0,32:10.5,02:32.9,3.27,00:00.0,0,18.5,705,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2201715,0.1566762
1,6329.4,0,32:20.4,04:21.7,1.91,00:00.0,0,27,706,20.8,0,---,---,---,---,---,---,---,---,---,---,52.2199978,0.1553441
1,6334.2,0,32:22.0,04:21.7,1.91,00:00.0,0,37.5,707,4.8,0,---,---,---,---,---,---,---,---,---,---,52.219979,0.1552809
1,6339.5,0,32:23.4,02:44.4,3.04,00:00.0,0,45,708,5.3,0,---,---,---,---,---,---,---,---,---,---,52.2199584,0.1552115
1,6344.4,0,32:24.6,02:15.1,3.7,00:00.0,0,46.5,709,5,0,---,---,---,---,---,---,---,---,---,---,52.2199378,0.1551466
1,6350.7,0,32:26.0,02:01.0,4.13,00:00.0,0,45.5,710,6.2,0,---,---,---,---,---,---,---,---,---,---,52.2199113,0.155066
1,6355.9,0,32:27.2,01:50.1,4.54,00:00.0,0,43.5,711,5.2,0,---,---,---,---,---,---,---,---,---,---,52.2198881,0.1549997
1,6364.6,0,32:28.8,01:41.2,4.94,00:00.0,0,42.5,712,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2198492,0.1548897
1,6371.1,0,32:30.2,01:36.5,5.18,00:00.0,0,41,713,6.6,0,---,---,---,---,---,---,---,---,---,---,52.2198177,0.1548079
1,6379.4,0,32:31.5,01:33.1,5.37,00:00.0,0,42,714,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2197796,0.1547036
1,6387.1,0,32:33.2,01:31.9,5.44,00:00.0,0,41.5,715,7.6,0,---,---,---,---,---,---,---,---,---,---,52.219744,0.1546076
1,6394.6,0,32:34.4,01:31.2,5.48,00:00.0,0,41,716,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2197107,0.1545109
1,6402.9,0,32:36.2,01:32.0,5.43,00:00.0,0,41.5,717,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2196761,0.1544042
1,6410.5,0,32:37.4,01:33.8,5.33,00:00.0,0,41,718,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2196416,0.1543076
1,6418.2,0,32:38.8,01:32.4,5.41,00:00.0,0,40.5,719,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2196048,0.1542119
1,6427,0,32:40.4,01:31.7,5.45,00:00.0,0,41,720,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2195637,0.1541016
1,6434.9,0,32:41.8,01:30.2,5.54,00:00.0,0,40.5,721,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2195262,0.1540031
1,6443.8,0,32:43.4,01:29.9,5.56,00:00.0,0,41,722,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2194846,0.153892
1,6451.7,0,32:44.8,01:30.0,5.55,00:00.0,0,40.5,723,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2194475,0.1537934
1,6459.4,0,32:46.2,01:30.9,5.5,00:00.0,0,39.5,724,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2194121,0.1536958
1,6468.3,0,32:47.8,01:30.9,5.5,00:00.0,0,40.5,725,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2193714,0.1535837
1,6477.2,0,32:49.3,01:30.5,5.52,00:00.0,0,40.5,726,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2193288,0.1534727
1,6485.2,0,32:50.7,01:30.5,5.52,00:00.0,0,38.5,727,8,0,---,---,---,---,---,---,---,---,---,---,52.2192891,0.1533757
1,6494,0,32:52.3,01:30.2,5.54,00:00.0,0,38.5,728,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2192459,0.1532675
1,6502.7,0,32:54.2,01:30.9,5.5,00:00.0,0,38.5,729,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2192049,0.1531583
1,6510.4,0,32:55.4,01:31.7,5.45,00:00.0,0,37,730,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2191699,0.1530613
1,6518.8,0,32:57.2,01:33.8,5.33,00:00.0,0,40.5,731,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2191369,0.1529512
1,6527.3,0,32:58.6,01:33.2,5.36,00:00.0,0,38.5,732,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2191032,0.152839
1,6534.8,0,33:00.2,01:32.7,5.39,00:00.0,0,39.5,733,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2190743,0.1527403
1,6542.3,0,33:01.4,01:32.9,5.38,00:00.0,0,41,734,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2190483,0.1526381
1,6550.8,0,33:03.2,01:32.7,5.39,00:00.0,0,40.5,735,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2190202,0.1525224
1,6558.5,0,33:04.4,01:32.0,5.43,00:00.0,0,40.5,736,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2189952,0.1524164
1,6567.2,0,33:06.2,01:31.4,5.47,00:00.0,0,40.5,737,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2189683,0.1522975
1,6575.8,0,33:07.6,01:32.4,5.41,00:00.0,0,38.5,738,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2189425,0.152179
1,6583.2,0,33:09.2,01:33.8,5.33,00:00.0,0,39.5,739,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2189243,0.1520741
1,6591.8,0,33:10.6,01:33.4,5.35,00:00.0,0,39.5,740,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2189029,0.1519534
1,6599.3,0,33:12.2,01:32.7,5.39,00:00.0,0,38.5,741,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2188855,0.1518463
1,6607.9,0,33:13.5,01:32.4,5.41,00:00.0,0,39,742,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2188688,0.1517237
1,6615.5,0,33:15.2,01:32.4,5.41,00:00.0,0,38.5,743,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2188541,0.1516143
1,6624.9,0,33:16.7,01:32.2,5.42,00:00.0,0,38.5,744,9.4,0,---,---,---,---,---,---,---,---,---,---,52.218834,0.1514809
1,6631.6,0,33:18.2,01:32.9,5.38,00:00.0,0,37.5,745,6.7,0,---,---,---,---,---,---,---,---,---,---,52.2188193,0.1513851
1,6641.6,0,33:20.0,01:33.1,5.37,00:00.0,0,38,746,10,0,---,---,---,---,---,---,---,---,---,---,52.2187993,0.1512428
1,6651.1,0,33:22.0,01:36.5,5.18,00:00.0,0,32,747,9.5,0,---,---,---,---,---,---,---,---,---,---,52.21878,0.1511065
1,6659.7,0,33:24.2,01:46.8,4.68,00:00.0,0,27.5,748,8.6,0,---,---,---,---,---,---,---,---,---,---,52.218767,0.1509823
1,6668.8,0,33:26.4,01:58.7,4.21,00:00.0,0,26.5,749,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2187514,0.1508514
1,6677.6,0,33:29.0,02:14.7,3.71,00:00.0,0,23,750,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2187244,0.1507302
1,6698.8,0,33:38.7,04:15.1,1.96,00:00.0,0,28,751,21.2,0,---,---,---,---,---,---,---,---,---,---,52.2185238,0.150014
1,6701.3,0,33:39.9,06:02.3,1.38,00:00.0,0,29.5,752,2.5,0,---,---,---,---,---,---,---,---,---,---,52.2185127,0.1499828
1,6709.6,0,33:43.5,03:45.2,2.22,00:00.0,0,18,753,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2184737,0.1498778
1,6718.9,0,33:46.5,03:04.5,2.71,00:00.0,0,20.5,754,9.3,0,---,---,---,---,---,---,---,---,---,---,52.218429,0.149763
1,6729,0,33:49.5,02:36.7,3.19,00:00.0,0,19,755,10.1,0,---,---,---,---,---,---,---,---,---,---,52.2183826,0.1496362
1,6740,0,33:52.7,02:26.1,3.42,00:00.0,0,19.5,756,11,0,---,---,---,---,---,---,---,---,---,---,52.2183337,0.1494965
1,6751.1,0,33:55.7,02:22.0,3.52,00:00.0,0,19,757,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2182879,0.1493517
1,6762.8,0,33:59.1,02:21.2,3.54,00:00.0,0,19,758,11.7,0,---,---,---,---,---,---,---,---,---,---,52.2182421,0.149197
1,6773.3,0,34:02.1,02:22.4,3.51,00:00.0,0,19,759,10.5,0,---,---,---,---,---,---,---,---,---,---,52.2182018,0.1490579
1,6784.5,0,34:05.3,02:23.2,3.49,00:00.0,0,19,760,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2181596,0.1489088
1,6796.2,0,34:08.7,02:24.0,3.47,00:00.0,0,19,761,11.7,0,---,---,---,---,---,---,---,---,---,---,52.2181156,0.1487534
1,6807.3,0,34:11.9,02:24.9,3.45,00:00.0,0,18.5,762,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2180782,0.1486022
1,6818.3,0,34:15.1,02:26.1,3.42,00:00.0,0,18,763,11,0,---,---,---,---,---,---,---,---,---,---,52.2180456,0.14845
1,6829.7,0,34:18.5,02:26.6,3.41,00:00.0,0,18.5,764,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2180168,0.1482894
1,6840.8,0,34:21.7,02:25.7,3.43,00:00.0,0,18.5,765,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2179867,0.1481335
1,6852.1,0,34:24.9,02:24.0,3.47,00:00.0,0,19,766,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2179561,0.1479769
1,6863.2,0,34:28.1,02:23.6,3.48,00:00.0,0,18.5,767,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2179264,0.1478207
1,6874,0,34:31.5,02:27.0,3.4,00:00.0,0,18.5,768,10.8,0,---,---,---,---,---,---,---,---,---,---,52.217898,0.1476694
1,6884.1,0,34:34.5,02:29.7,3.34,00:00.0,0,18.5,769,10.1,0,---,---,---,---,---,---,---,---,---,---,52.2178765,0.1475254
1,6896.1,0,34:37.9,02:27.4,3.39,00:00.0,0,18.5,770,12,0,---,---,---,---,---,---,---,---,---,---,52.2178521,0.1473535
1,6907.7,0,34:41.3,02:24.9,3.45,00:00.0,0,18,771,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2178231,0.1471907
1,6918.9,0,34:44.5,02:24.5,3.46,00:00.0,0,18,772,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2177912,0.1470346
1,6930.5,0,34:47.9,02:24.5,3.46,00:00.0,0,18,773,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2177645,0.1468701
1,6941.3,0,34:51.1,02:27.0,3.4,00:00.0,0,18,774,10.8,0,---,---,---,---,---,---,---,---,---,---,52.2177385,0.1467181
1,6952.8,0,34:54.5,02:28.3,3.37,00:00.0,0,18.5,775,11.5,0,---,---,---,---,---,---,---,---,---,---,52.2177008,0.1465615
1,6964,0,34:57.7,02:27.0,3.4,00:00.0,0,18,776,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2176572,0.1464138
1,6975.7,0,35:01.1,02:25.3,3.44,00:00.0,0,18.5,777,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2176074,0.1462619
1,6986.9,0,35:04.5,02:24.5,3.46,00:00.0,0,18.5,778,11.2,0,---,---,---,---,---,---,---,---,---,---,52.217547,0.1461297
1,6997.4,0,35:07.5,02:25.3,3.44,00:00.0,0,18,779,10.4,0,---,---,---,---,---,---,---,---,---,---,52.217488,0.1460108
1,7008.6,0,35:10.9,02:29.7,3.34,00:00.0,0,18.5,780,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2174178,0.145893
1,7019.7,0,35:14.3,02:32.4,3.28,00:00.0,0,18,781,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2173373,0.1457976
1,7030.3,0,35:17.5,02:31.5,3.3,00:00.0,0,18.5,782,10.6,0,---,---,---,---,---,---,---,---,---,---,52.217252,0.145729
1,7041,0,35:20.7,02:33.3,3.26,00:00.0,0,18.5,783,10.8,0,---,---,---,---,---,---,---,---,---,---,52.2171591,0.1456845
1,7052.7,0,35:24.1,02:30.6,3.32,00:00.0,0,19,784,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2170572,0.1456455
1,7063.2,0,35:27.1,02:26.1,3.42,00:00.0,0,18.5,785,10.5,0,---,---,---,---,---,---,---,---,---,---,52.2169648,0.145613
1,7074.3,0,35:30.3,02:25.3,3.44,00:00.0,0,19,786,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2168673,0.1455791
1,7086,0,35:33.5,02:23.6,3.48,00:00.0,0,19.5,787,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2167638,0.1455456
1,7097.4,0,35:36.7,02:22.4,3.51,00:00.0,0,19,788,11.3,0,---,---,---,---,---,---,---,---,---,---,52.2166632,0.1455214
1,7109.4,0,35:39.9,02:22.0,3.52,00:00.0,0,19,789,12.1,0,---,---,---,---,---,---,---,---,---,---,52.2165573,0.1454825
1,7121.4,0,35:43.1,02:21.2,3.54,00:00.0,0,19,790,12,0,---,---,---,---,---,---,---,---,---,---,52.2164519,0.1454485
1,7132.9,0,35:46.6,02:21.6,3.53,00:00.0,0,18.5,791,11.5,0,---,---,---,---,---,---,---,---,---,---,52.2163498,0.1454242
1,7144,0,35:49.6,02:21.6,3.53,00:00.0,0,19,792,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2162512,0.1454019
1,7155.9,0,35:52.8,02:20.8,3.55,00:00.0,0,18,793,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2161454,0.1453755
1,7168.2,0,35:56.1,02:19.6,3.58,00:00.0,0,18.5,794,12.3,0,---,---,---,---,---,---,---,---,---,---,52.2160358,0.1453478
1,7180.2,0,35:59.3,02:18.8,3.6,00:00.0,0,18.5,795,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2159303,0.1453174
1,7192.2,0,36:02.5,02:18.5,3.61,00:00.0,0,18.5,796,12,0,---,---,---,---,---,---,---,---,---,---,52.2158248,0.1452803
1,7203.9,0,36:05.7,02:18.8,3.6,00:00.0,0,18.5,797,11.7,0,---,---,---,---,---,---,---,---,---,---,52.215722,0.145242
1,7215.5,0,36:09.1,02:22.4,3.51,00:00.0,0,18.5,798,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2156206,0.1452018
1,7226.9,0,36:12.3,02:24.5,3.46,00:00.0,0,18.5,799,11.3,0,---,---,---,---,---,---,---,---,---,---,52.2155249,0.1451448
1,7238.2,0,36:15.5,02:24.9,3.45,00:00.0,0,18.5,800,11.3,0,---,---,---,---,---,---,---,---,---,---,52.2154332,0.1450733
1,7248.9,0,36:18.7,02:27.9,3.38,00:00.0,0,18.5,801,10.7,0,---,---,---,---,---,---,---,---,---,---,52.21535,0.1449951
1,7274.9,0,36:28.3,03:09.3,2.64,00:00.0,0,33.5,802,26.1,0,---,---,---,---,---,---,---,---,---,---,52.2150511,0.144593
1,7278.7,0,36:29.7,03:26.6,2.42,00:00.0,0,33.5,803,3.7,0,---,---,---,---,---,---,---,---,---,---,52.2150244,0.1445602
1,7302.7,0,36:39.4,03:52.5,2.15,00:00.0,0,32,804,24,0,---,---,---,---,---,---,---,---,---,---,52.2147052,0.1440487
1,7305.8,0,36:40.8,03:49.3,2.18,00:00.0,0,33.5,805,3.2,0,---,---,---,---,---,---,---,---,---,---,52.2146846,0.1440163
1,7316.8,0,36:44.4,02:59.8,2.78,00:00.0,0,17.5,806,11,0,---,---,---,---,---,---,---,---,---,---,52.2146079,0.143915
1,7327.1,0,36:47.6,02:45.5,3.02,00:00.0,0,18.5,807,10.2,0,---,---,---,---,---,---,---,---,---,---,52.2145323,0.1438297
1,7337.7,0,36:50.8,02:35.2,3.22,00:00.0,0,18.5,808,10.7,0,---,---,---,---,---,---,---,---,---,---,52.2144532,0.143742
1,7348.9,0,36:54.0,02:28.3,3.37,00:00.0,0,18.5,809,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2143671,0.1436569
1,7361,0,36:57.4,02:22.8,3.5,00:00.0,0,18.5,810,12.1,0,---,---,---,---,---,---,---,---,---,---,52.214276,0.1435614
1,7372.7,0,37:00.6,02:18.8,3.6,00:00.0,0,18.5,811,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2141836,0.1434777
1,7384.6,0,37:03.8,02:15.8,3.68,00:00.0,0,19,812,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2140909,0.1433923
1,7395.8,0,37:06.8,02:16.2,3.67,00:00.0,0,19.5,813,11.3,0,---,---,---,---,---,---,---,---,---,---,52.2140044,0.1433069
1,7422.9,0,37:16.3,05:44.8,1.45,00:00.0,0,34,814,27,0,---,---,---,---,---,---,---,---,---,---,52.2136164,0.1429473
1,7428.5,0,37:17.7,03:23.2,2.46,00:00.0,0,41,815,5.6,0,---,---,---,---,---,---,---,---,---,---,52.2135702,0.1429151
1,7434.1,0,37:19.3,02:25.7,3.43,00:00.0,0,43,816,5.6,0,---,---,---,---,---,---,---,---,---,---,52.2135233,0.1428841
1,7440.6,0,37:20.5,02:08.8,3.88,00:00.0,0,42.5,817,6.5,0,---,---,---,---,---,---,---,---,---,---,52.2134697,0.1428469
1,7447.5,0,37:21.9,01:55.2,4.34,00:00.0,0,39,818,6.9,0,---,---,---,---,---,---,---,---,---,---,52.2134118,0.1428115
1,7481.5,0,37:31.3,02:21.6,3.53,00:00.0,0,36.5,819,34,0,---,---,---,---,---,---,---,---,---,---,52.2130046,0.1425539
1,7485.2,0,37:32.5,03:03.1,2.73,00:00.0,0,35,820,3.7,0,---,---,---,---,---,---,---,---,---,---,52.2129733,0.1425377
1,7495.5,0,37:35.9,02:47.7,2.98,00:00.0,0,19,821,10.4,0,---,---,---,---,---,---,---,---,---,---,52.212883,0.1425
1,7506.5,0,37:39.1,02:41.2,3.1,00:00.0,0,18.5,822,11,0,---,---,---,---,---,---,---,---,---,---,52.2127878,0.1424576
1,7517.4,0,37:42.3,02:31.9,3.29,00:00.0,0,18.5,823,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2126953,0.1424071
1,7528.4,0,37:45.5,02:29.7,3.34,00:00.0,0,19,824,11,0,---,---,---,---,---,---,---,---,---,---,52.2126047,0.1423419
1,7540,0,37:48.7,02:24.9,3.45,00:00.0,0,19,825,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2125111,0.1422675
1,7551.4,0,37:51.9,02:21.2,3.54,00:00.0,0,19,826,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2124197,0.1421922
1,7563,0,37:55.1,02:22.0,3.52,00:00.0,0,18.5,827,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2123311,0.1421028
1,7574.6,0,37:58.3,02:21.2,3.54,00:00.0,0,18.5,828,11.6,0,---,---,---,---,---,---,---,---,---,---,52.212248,0.1420002
1,7586.5,0,38:01.5,02:19.6,3.58,00:00.0,0,19,829,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2121618,0.1418956
1,7598.8,0,38:05.2,02:20.4,3.56,00:00.0,0,19,830,12.3,0,---,---,---,---,---,---,---,---,---,---,52.212078,0.1417789
1,7609.9,0,38:08.2,02:20.8,3.55,00:00.0,0,18.5,831,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2120018,0.1416727
1,7621.6,0,38:11.3,02:19.2,3.59,00:00.0,0,18.5,832,11.7,0,---,---,---,---,---,---,---,---,---,---,52.2119251,0.1415551
1,7633.8,0,38:14.5,02:18.1,3.62,00:00.0,0,18.5,833,12.2,0,---,---,---,---,---,---,---,---,---,---,52.2118517,0.1414232
